Отправление,Прибытие,Тип простоя,Модель вагона,День отправления (от начала расчета),День прибытия (от начала расчета),Количество,Цена порожнего пробега (за вагон),Код следующего заказa,Расчитанный тариф следующего заказа
35902,43504,P,2070,6,14.0,1,5197,307313_826992800008_0729,-
614704,102901,P,2052,6,22.0,1,43636,301659_811179194507_0729,-
627704,102901,P,2146,6,23.0,1,27822,301659_811179194507_0729,-
698606,806708,P,2043,1,18.0,1,24210,302191_830665521001_0729,-
673308,806708,P,2140,1,13.0,1,13220,302191_830665521001_0729,-
696206,806708,P,2070,1,15.0,1,15342,302191_830668010002_0729,-
696206,806708,P,2052,1,15.0,1,15342,302191_830668010002_0729,-
635607,100001,P,2052,6,22.0,1,40541,303513_825987180504_0729,-
635607,100001,P,2052,6,22.0,1,40541,303513_825987180504_0729,-
180608,36801,P,2164,7,17.0,1,19905,303956_816503780603_0729,-
194403,36801,P,2053,7,17.0,1,26679,303956_816503780603_0729,-
617806,434208,P,2070,6,15.0,1,31948,303960_816517770005_0729,-
617806,434208,P,2070,6,15.0,1,31948,303960_816517770005_0729,-
644803,644606,P,2070,18,23.0,1,965,304739_818110853109_0729,-
644803,644606,P,2070,18,23.0,1,965,304739_818110853109_0729,-
261307,763701,P,2070,6,14.0,1,24546,305194_819122673308_0729,-
780209,763701,P,2164,6,12.0,1,5208,305194_819122673308_0729,-
780302,763701,P,2068,6,12.0,1,7291,305194_819122673308_0729,-
780302,763701,P,2164,6,12.0,1,7291,305194_819122673308_0729,-
194403,30701,P,2050,7,16.0,1,26679,307327_826848543301_0729,-
180608,30701,P,2071,7,16.0,1,19057,307327_826848543301_0729,-
617806,611602,P,2061,6,13.0,1,9072,303861_816259284008_0729,-
617806,611602,P,2155,6,13.0,1,9072,303861_816259284008_0729,-
831203,290009,P,2050,6,19.0,1,60854,303456_815463516200_0729,-
850204,290009,P,2164,6,20.0,1,52306,303456_815463516200_0729,-
850204,290009,P,2071,6,20.0,1,52306,303456_815463516200_0729,-
18606,290009,P,2070,6,14.0,1,26679,303456_815463516200_0729,-
850204,195800,P,2050,6,20.0,1,67050,304736_827011801208_0729,-
510401,195800,P,2155,6,16.0,1,29926,304736_827011801208_0729,-
984502,932103,P,2052,6,22.0,1,30793,302201_812940950008_0729,-
984502,932103,P,2052,6,22.0,1,30793,302201_812940950008_0729,-
984502,924605,P,2049,6,22.0,1,33426,302277_813102775408_0729,-
984502,924605,P,2041,6,22.0,1,33426,302277_813102775408_0729,-
943701,926403,P,2070,6,19.0,1,55919,303919_816399946801_0729,-
943701,926403,P,2070,6,19.0,1,55919,303919_816399946801_0729,-
943701,926403,P,2052,6,19.0,1,55919,303919_816399946801_0729,-
943701,926403,P,2052,6,19.0,1,55919,303919_816399946801_0729,-
800205,762802,P,2068,6,13.0,1,17254,304323_817268673308_0729,-
800101,762802,P,2068,6,13.0,1,17254,304323_817268673308_0729,-
607607,652602,P,2153,5,13.0,1,19905,304715_818067074803_0729,-
35809,652602,P,2135,5,18.0,1,44877,304715_818067074803_0729,-
890004,843408,P,2146,6,15.0,1,29926,305462_820269625605_0729,-
890004,843408,P,2146,6,15.0,1,29926,305462_820269625605_0729,-
927105,843408,P,2140,6,18.0,1,50705,305462_820269625605_0729,-
927105,843408,P,2140,6,18.0,1,50705,305462_820269625605_0729,-
627704,525801,P,2070,6,15.0,1,15555,301852_829033770103_0729,-
627704,525801,P,2164,6,15.0,1,15555,301852_829033770103_0729,-
516200,525801,P,2052,6,12.0,1,2703,301852_829033770103_0729,-
244208,525801,P,2061,6,16.0,1,39425,301852_829033770103_0729,-
614206,525801,P,2052,6,14.0,1,9277,301852_829033770103_0729,-
531304,525801,P,2070,6,12.0,1,5599,301852_829033770103_0729,-
543301,525801,P,2052,6,14.0,1,26897,301852_829033770103_0729,-
930108,930004,P,2052,6,11.0,1,241,308050_829635803307_0729,-
927105,930004,P,2071,6,15.0,1,31948,308050_829635803307_0729,-
927105,930004,P,2146,6,15.0,1,31948,308050_829635803307_0729,-
943701,930004,P,2140,6,14.0,1,28757,308050_829635803307_0729,-
943701,930004,P,2068,6,14.0,1,28757,308050_829635803307_0729,-
635607,269402,P,2070,6,13.0,1,16438,303129_814824892103_0729,-
635607,269402,P,2070,6,13.0,1,16438,303129_814824892103_0729,-
747802,817102,P,2070,0,18.0,1,30270,303866_825849033502_0729,-
747802,817102,P,2070,0,18.0,1,30270,303866_825849033502_0729,-
927105,871200,P,2053,6,16.0,1,39425,306153_822885840005_0729,-
927105,871200,P,2052,6,16.0,1,39425,306153_822885840005_0729,-
943701,871200,P,2061,6,19.0,1,60854,306153_822885840005_0729,-
927105,871200,P,2070,6,16.0,1,39425,306153_822885840005_0729,-
935506,871107,P,2146,6,17.0,1,47403,306159_822897840005_0729,-
931401,871107,P,2137,6,16.0,1,55325,306159_822897840005_0729,-
931401,871107,P,2061,6,16.0,1,55325,306159_822897840005_0729,-
935703,654701,P,2052,6,22.0,1,55793,306445_824001932902_0729,-
830003,280904,P,2062,6,17.0,1,69840,303983_816607320609_0729,-
850204,280904,P,2164,6,19.0,1,58034,303983_816607320609_0729,-
851207,290009,P,2070,6,20.0,1,52306,304686_818006320702_0729,-
831203,290009,P,2071,6,19.0,1,60854,304686_818006320702_0729,-
790408,290009,P,2070,6,18.0,1,50705,304686_818006320702_0729,-
790408,290009,P,2070,6,18.0,1,50705,304686_818006320702_0729,-
35809,32406,P,2135,5,11.0,1,1430,304395_817400853109_0729,-
35809,32406,P,2153,5,11.0,1,1430,304395_817400853109_0729,-
635607,657705,P,2070,6,12.0,1,4379,305154_819014193006_0729,-
931401,657705,P,2044,6,21.0,1,54482,305154_819014193006_0729,-
932705,844307,P,2043,6,17.0,1,28661,307876_828976860206_0729,-
851207,844307,P,2050,6,13.0,1,9777,307876_828976860206_0729,-
780800,282002,P,2153,5,14.0,1,33117,305139_818976096605_0729,-
302403,282002,P,2162,5,13.0,1,32064,305139_818976096605_0729,-
236606,30107,P,2070,6,15.0,1,13443,303493_815546890108_0729,-
197907,30107,P,2043,6,15.0,1,15282,303493_815546890108_0729,-
225902,30107,P,2043,6,15.0,1,21376,303493_815546890108_0729,-
931401,843200,P,2053,6,17.0,1,66615,303571_815680805302_0729,-
931401,843200,P,2071,6,17.0,1,66615,303571_815680805302_0729,-
850308,438302,P,2050,6,20.0,1,52306,304806_818286888004_0729,-
851809,438302,P,2050,6,20.0,1,64811,304806_818286888004_0729,-
699308,806708,P,2068,1,18.0,1,23888,305099_818908713100_0729,-
701809,806708,P,2068,1,20.0,1,19182,305099_818908713100_0729,-
574304,193805,P,2153,2,23.0,1,20547,302253_826993890004_0729,-
574304,193805,P,2135,2,23.0,1,20547,302253_826993890004_0729,-
574304,193805,P,2135,2,23.0,1,20547,302253_826993890004_0729,-
793118,280904,P,2070,6,15.0,1,28276,303983_816605450605_0729,-
793118,280904,P,2070,6,15.0,1,28276,303983_816605450605_0729,-
793118,193805,P,2044,6,17.0,1,34893,304722_827005890004_0729,-
635607,193805,P,2071,6,15.0,1,21763,304722_827005890004_0729,-
793118,193805,P,2146,6,17.0,1,34893,304722_827005890004_0729,-
962804,814903,P,2135,2,23.0,1,30880,301831_811987648202_0729,-
850204,814903,P,2135,5,16.0,1,32295,301831_811987648202_0729,-
850204,814903,P,2135,5,16.0,1,32295,301831_811987648202_0729,-
850204,814903,P,2135,5,16.0,1,32295,301831_811987648202_0729,-
911501,932103,P,2050,6,18.0,1,7901,302194_812928892103_0729,-
974303,932103,P,2052,6,21.0,1,26861,302194_812928892103_0729,-
974303,932103,P,2052,6,21.0,1,26861,302194_812928892103_0729,-
548305,438406,P,2164,6,22.0,1,62761,302688_813945800205_0729,-
548305,438406,P,2146,6,22.0,1,62761,302688_813945800205_0729,-
946801,930305,P,2039,6,16.0,1,37551,303522_815586840005_0729,-
911408,930305,P,2061,6,19.0,1,23034,303522_815586840005_0729,-
793118,434208,P,2052,6,18.0,1,48161,303960_816522888004_0729,-
793118,434208,P,2052,6,18.0,1,48161,303960_816522888004_0729,-
931401,801208,P,2071,6,19.0,1,57504,304730_828549948309_0729,-
931401,801208,P,2043,6,19.0,1,57504,304730_828549948309_0729,-
950101,844307,P,2052,6,23.0,1,63681,307876_828973890907_0729,-
931401,844307,P,2043,6,17.0,1,66615,307876_828973890907_0729,-
770103,280904,P,2052,6,15.0,1,42369,303983_816598104801_0729,-
793118,280904,P,2070,6,15.0,1,28276,303983_816598104801_0729,-
931401,924605,P,2088,6,14.0,1,30943,302624_813797032406_0729,-
931401,924605,P,2052,6,14.0,1,30943,302624_813797032406_0729,-
931401,846001,P,2052,6,17.0,1,66615,302631_813812933801_0729,-
931401,846001,P,2052,6,17.0,1,66615,302631_813812933801_0729,-
253508,250904,P,2155,18,23.0,1,1084,304760_818149698606_0729,-
253508,250904,P,2155,18,23.0,1,1084,304760_818149698606_0729,-
253508,250904,P,2068,18,23.0,1,1084,304760_818149698606_0729,-
850609,193805,P,2146,6,20.0,1,64972,303120_827006927105_0729,-
780209,193805,P,2053,6,17.0,1,26822,303120_827006927105_0729,-
851207,193805,P,2140,6,20.0,1,64972,303120_827006927105_0729,-
653408,193805,P,2155,6,17.0,1,20415,303120_827006927105_0729,-
931401,932103,P,2052,6,11.0,1,3225,302194_812929937003_0729,-
931401,932103,P,2052,6,11.0,1,3225,302194_812929937003_0729,-
931401,932103,P,2052,6,11.0,1,3225,302194_812929937003_0729,-
890004,845403,P,2144,5,14.0,1,29926,305114_818936225902_0729,-
890004,845403,P,2144,5,14.0,1,29926,305114_818936225902_0729,-
890004,845403,P,2144,5,14.0,1,29926,305114_818936225902_0729,-
890004,845403,P,2144,5,14.0,1,29926,305114_818936225902_0729,-
851207,845403,P,2135,5,13.0,1,13321,305114_818936225902_0729,-
931401,837002,P,2052,6,17.0,1,43432,305621_821013933801_0729,-
931401,837002,P,2070,6,17.0,1,43432,305621_821013933801_0729,-
931401,836103,P,2070,6,17.0,1,69840,305944_822180933801_0729,-
931401,836103,P,2070,6,17.0,1,69840,305944_822180933801_0729,-
931401,654701,P,2070,6,20.0,1,66634,306493_824122703908_0729,-
931401,654701,P,2070,6,20.0,1,66634,306493_824122703908_0729,-
654504,654701,P,2070,6,11.0,1,213,306493_824122703908_0729,-
850609,280904,P,2070,6,19.0,1,58034,303983_816609404503_0729,-
795401,280904,P,2070,6,15.0,1,22820,303983_816609404503_0729,-
935703,874302,P,2053,6,17.0,1,47403,296587_774103926403_0729,-
830003,874302,P,2070,6,14.0,1,22727,296587_774103926403_0729,-
780707,434602,P,2052,6,18.0,1,50705,303531_815608851207_0729,-
793118,434602,P,2043,6,18.0,1,46782,303531_815608851207_0729,-
974303,954704,P,2164,6,15.0,1,0,304378_817358932809_0729,-
888004,954704,P,2071,6,21.0,1,61145,304378_817358932809_0729,-
181009,32406,P,2070,6,14.0,1,25758,304395_817398680509_0729,-
181009,32406,P,2070,6,14.0,1,25758,304395_817398680509_0729,-
850609,873901,P,2155,6,12.0,1,8367,305784_821678926403_0729,-
850609,873901,P,2052,6,12.0,1,8367,305784_821678926403_0729,-
927105,850505,P,2155,6,17.0,1,43470,306151_822882934908_0729,-
850308,850505,P,2052,6,11.0,1,668,306151_822882934908_0729,-
860206,853005,P,2070,6,13.0,1,17549,306158_822893253207_0729,-
850204,853005,P,2052,6,11.0,1,1892,306158_822893253207_0729,-
851809,853005,P,2068,6,11.0,1,2486,306158_822893253207_0729,-
811905,844307,P,2071,6,18.0,1,54416,307876_828974275704_0729,-
811905,844307,P,2070,6,18.0,1,54416,307876_828974275704_0729,-
635607,233400,P,2052,6,14.0,1,21002,302233_821930722203_0729,-
635607,233400,P,2052,6,14.0,1,21002,302233_821930722203_0729,-
635607,233400,P,2155,6,14.0,1,21002,302233_821930722203_0729,-
780707,290009,P,2071,6,17.0,1,45214,304718_826871547001_0729,-
851809,290009,P,2164,7,21.0,1,64811,304718_826871547001_0729,-
250800,612003,P,2070,6,14.0,1,27867,307947_829307700100_0729,-
657803,612003,P,2070,6,14.0,1,22727,307947_829307700100_0729,-
200207,73406,P,2067,6,15.0,1,27242,303547_815647144508_0729,-
200207,73406,P,2070,6,15.0,1,27242,303547_815647144508_0729,-
800101,801208,P,2052,6,11.0,1,965,304382_817366981307_0729,-
800101,801208,P,2070,6,11.0,1,965,304382_817366981307_0729,-
790003,284101,P,2052,6,17.0,1,29764,303879_816301699308_0729,-
18606,284101,P,2052,6,17.0,1,64045,303879_816301699308_0729,-
790408,280904,P,2070,6,16.0,1,35640,303983_816603704309_0729,-
313107,280904,P,2070,6,14.0,1,8600,303983_816603704309_0729,-
785005,815802,P,2044,6,13.0,1,9416,303023_828552289707_0729,-
793118,815802,P,2061,6,13.0,1,13662,303023_828552289707_0729,-
531304,611509,P,2164,6,14.0,1,16158,302648_813852970001_0729,-
531304,611509,P,2052,6,14.0,1,16158,302648_813852970001_0729,-
516200,611509,P,2140,6,14.0,1,13040,302648_813852970001_0729,-
543301,611509,P,2070,6,14.0,1,22727,302648_813852970001_0729,-
543301,611509,P,2070,6,14.0,1,22727,302648_813852970001_0729,-
638003,611509,P,2070,6,14.0,1,21763,302648_813852970001_0729,-
635607,623008,P,2044,6,14.0,1,13321,303937_816468982403_0729,-
516200,623008,P,2140,6,15.0,1,16764,303937_816468982403_0729,-
793118,220504,P,2041,6,16.0,1,36880,303952_826928980605_0729,-
850609,220504,P,2146,6,19.0,1,67050,303952_826928980605_0729,-
780707,194901,P,2053,6,16.0,1,37551,305483_826935988306_0729,-
851809,194901,P,2137,6,19.0,1,67050,305483_826935988306_0729,-
574304,194901,P,2135,2,23.0,1,20231,305484_826939988306_0729,-
537902,194901,P,2135,5,15.0,1,29764,305484_826939988306_0729,-
890907,814903,P,2153,5,18.0,1,30560,302640_813834035508_0729,-
864207,814903,P,2135,5,17.0,1,27966,302640_813834035508_0729,-
780302,814903,P,2141,5,13.0,1,22727,302640_813834035508_0729,-
890907,814903,P,2153,5,18.0,1,30560,302640_813834035508_0729,-
874001,814903,P,2135,5,17.0,1,31959,302640_813834035508_0729,-
830304,814903,P,2144,5,14.0,1,30017,302640_813834035508_0729,-
888004,926403,P,2071,6,15.0,1,33117,303544_824469722203_0729,-
984502,926403,P,2070,6,22.0,1,32115,303544_824469722203_0729,-
974303,930305,P,2052,6,21.0,1,28171,303522_815588984700_0729,-
892103,930305,P,2052,6,14.0,1,21002,303522_815588984700_0729,-
911408,954704,P,2053,6,14.0,1,0,303888_816333235904_0729,-
974303,954704,P,2164,6,15.0,1,0,303888_816333235904_0729,-
950101,954704,P,2050,7,13.0,1,3210,303095_814755991101_0729,-
936903,954704,P,2164,7,19.0,1,38868,303095_814755991101_0729,-
943701,926403,P,2070,6,19.0,1,55919,303919_816403130007_0729,-
892103,926403,P,2070,6,14.0,1,27867,303919_816403130007_0729,-
793118,803307,P,2043,6,12.0,1,6026,305130_818962970406_0729,-
793118,803307,P,2043,6,12.0,1,6026,305130_818962970406_0729,-
525407,516200,P,2154,23,28,1,1564,-,-
638003,637104,P,2070,23,28,1,2486,-,-
638003,637104,P,2070,23,28,1,2486,-,-
582005,581407,P,2052,23,28,1,2486,-,-
520901,521001,P,2052,23,24,1,0,-,-
520901,521001,P,2052,23,24,1,0,-,-
525407,516200,P,2070,23,28,1,1564,-,-
525407,516200,P,2070,23,28,1,1564,-,-
525407,516200,P,2070,23,28,1,1564,-,-
525407,516200,P,2070,23,28,1,1564,-,-
525407,516200,P,2070,23,28,1,1564,-,-
582005,581407,P,2052,23,28,1,2486,-,-
525407,516200,P,2070,23,28,1,1564,-,-
245709,244208,P,2145,23,28,1,668,-,-
245709,244208,P,2052,23,28,1,668,-,-
61502,60800,P,2052,23,28,1,2293,-,-
61502,60800,P,2052,23,28,1,2293,-,-
937003,932103,P,2052,18,24.0,1,19054,302201_812941937003_0730,-
944702,932103,P,2053,15,24.0,1,33117,302201_812941937003_0730,-
889100,891806,P,2052,18,24.0,1,5182,303128_814820880801_0730,-
889100,891806,P,2052,18,24.0,1,5182,303128_814820880801_0730,-
889100,891806,P,2052,18,24.0,1,5182,303128_814821893708_0730,-
889100,891806,P,2070,18,24.0,1,5182,303128_814821893708_0730,-
949509,953701,P,2067,16,24.0,1,27867,303528_815602952709_0730,-
949509,953701,P,2137,16,24.0,1,27867,303528_815602952709_0730,-
644803,635306,P,2070,18,24.0,1,5362,304708_818044644803_0730,-
644803,635306,P,2070,18,24.0,1,5362,304708_818044644803_0730,-
942105,946801,P,2050,16,23.0,1,11911,305170_830580944702_0730,-
942105,946801,P,2146,16,23.0,1,11911,305170_830580944702_0730,-
18502,16403,P,2070,17,23.0,1,4379,303546_815646018409_0730,-
18502,16403,P,2070,17,23.0,1,4379,303546_815646018409_0730,-
780302,781803,P,2146,19,24.0,1,1577,302280_822954806803_0730,-
780302,781803,P,2146,19,24.0,1,1577,302280_822954806803_0730,-
635607,260003,P,2070,6,13.0,1,16438,303865_816265270306_0730,-
181009,260003,P,2052,6,15.0,1,15097,303865_816265270306_0730,-
974303,954704,P,2140,7,16.0,1,0,305152_819007952709_0730,-
974303,954704,P,2146,7,16.0,1,0,305152_819007952709_0730,-
828501,784500,P,2052,18,24.0,1,5977,302269_828701653003_0730,-
828501,784500,P,2043,18,24.0,1,5977,302269_828701653003_0730,-
944702,950807,P,2050,15,23.0,1,21002,303092_814751954704_0730,-
944702,950807,P,2053,15,23.0,1,21002,303092_814751954704_0730,-
620705,596402,P,2043,6,13.0,1,14549,303543_815641657606_0730,-
543301,596402,P,2061,6,15.0,1,35640,303543_815641657606_0730,-
644803,644708,P,2146,18,23.0,1,371,303953_823542594500_0730,-
625107,644708,P,2155,17,24.0,1,5601,303953_823542594500_0730,-
553407,438406,P,2164,6,23.0,1,65743,304387_817379511404_0730,-
553407,438406,P,2164,6,23.0,1,65743,304387_817379511404_0730,-
625107,250904,P,2155,17,24.0,1,15436,304760_818153220504_0730,-
625107,250904,P,2050,17,24.0,1,15436,304760_818153220504_0730,-
790003,596309,P,2043,6,18.0,1,36218,304771_818191051905_0730,-
535907,596309,P,2052,6,14.0,1,25752,304771_818191051905_0730,-
644803,251502,P,2052,18,24.0,1,6327,305157_829857792102_0730,-
644803,251502,P,2070,18,24.0,1,6327,305157_829857792102_0730,-
852106,850401,P,2070,18,24.0,1,4379,306035_822509892103_0730,-
852106,850401,P,2070,18,24.0,1,4379,306035_822509892103_0730,-
817600,862502,P,2052,6,17.0,1,47403,306195_823080882506_0730,-
936903,862502,P,2043,6,18.0,1,38868,306195_823080882506_0730,-
532701,205608,P,2052,6,16.0,1,14616,307929_829194611509_0730,-
531304,205608,P,2049,6,15.0,1,29310,307929_829194611509_0730,-
290206,205608,P,2052,6,16.0,1,37551,307929_829194611509_0730,-
544501,613608,P,2052,6,15.0,1,26486,302661_813885542703_0730,-
516200,613608,P,2052,6,14.0,1,16234,302661_813885542703_0730,-
183606,613608,P,2061,6,15.0,1,23470,302661_813885542703_0730,-
638003,613608,P,2070,6,14.0,1,21763,302661_813885542703_0730,-
607607,613608,P,2052,6,13.0,1,6480,302661_813885542703_0730,-
607607,613608,P,2070,6,13.0,1,6480,302661_813885542703_0730,-
625107,613608,P,2059,17,24.0,1,16438,302661_813887221102_0730,-
790003,310109,P,2070,6,16.0,1,29764,304677_817988284101_0730,-
793118,310109,P,2049,6,16.0,1,33235,304677_817988284101_0730,-
614704,310109,P,2070,6,15.0,1,17142,304677_817988284101_0730,-
625107,611405,P,2059,17,24.0,1,16438,302291_813121450003_0730,-
625107,611405,P,2164,17,24.0,1,16438,302291_813121450003_0730,-
828501,803203,P,2052,18,24.0,1,5553,303885_827308850308_0730,-
828501,803203,P,2052,18,24.0,1,5553,303885_827308850308_0730,-
828501,803203,P,2052,18,24.0,1,5553,303885_827308850308_0730,-
614704,513109,P,2052,6,14.0,1,12560,303965_830557644004_0730,-
614704,513109,P,2052,6,14.0,1,12560,303965_830557644004_0730,-
230506,233608,P,2043,18,24.0,1,3785,304363_817333638003_0730,-
230506,233608,P,2052,18,24.0,1,3785,304363_817333638003_0730,-
944702,933801,P,2053,15,23.0,1,27867,304756_818145946801_0730,-
944702,933801,P,2053,15,23.0,1,27867,304756_818145946801_0730,-
944702,933801,P,2053,15,23.0,1,27867,304756_818145946801_0730,-
944702,933801,P,2140,15,23.0,1,27867,304756_818145946801_0730,-
944702,933801,P,2059,15,23.0,1,27867,304756_818145946801_0730,-
944702,933801,P,2158,15,23.0,1,27867,304756_818145946801_0730,-
607607,251502,P,2135,5,12.0,1,12324,305157_829862434509_0730,-
780302,251502,P,2162,5,13.0,1,21763,305157_829862434509_0730,-
780302,282002,P,2043,6,15.0,1,33117,305139_818977769407_0730,-
780707,282002,P,2163,6,15.0,1,33117,305139_818977769407_0730,-
851809,300709,P,2052,6,19.0,1,62913,303926_816429780302_0730,-
851809,300709,P,2146,6,19.0,1,62913,303926_816429780302_0730,-
780302,785607,P,2146,19,24.0,1,2764,306771_824934268503_0730,-
780302,785607,P,2068,18,23.0,1,2764,306771_824934268503_0730,-
780302,785607,P,2041,19,24.0,1,2764,306771_824934268503_0730,-
804808,785607,P,2070,6,13.0,1,8030,306771_824934268503_0730,-
804808,785607,P,2070,6,13.0,1,8030,306771_824934268503_0730,-
230506,243309,P,2052,18,24.0,1,6809,306803_830646617806_0730,-
803909,243309,P,2071,6,16.0,1,19195,306803_830646617806_0730,-
651506,243309,P,2052,6,15.0,1,26486,306803_830646617806_0730,-
780707,243309,P,2070,6,15.0,1,33117,306803_830646617806_0730,-
603803,243309,P,2164,6,13.0,1,5799,306803_830646617806_0730,-
804808,243309,P,2052,6,16.0,1,33235,306803_830646617806_0730,-
780707,243309,P,2049,6,15.0,1,33117,306803_830646617806_0730,-
800101,243309,P,2070,6,16.0,1,37551,306803_830646617806_0730,-
542703,243309,P,2070,6,17.0,1,23237,306803_830646617806_0730,-
540002,243309,P,2071,6,17.0,1,23237,306803_830646617806_0730,-
540002,243309,P,2070,6,17.0,1,23237,306803_830646617806_0730,-
722203,817102,P,2158,0,16.0,1,29741,303866_825851244208_0730,-
747802,817102,P,2043,0,18.0,1,30270,303866_825851244208_0730,-
720000,817102,P,2164,0,16.0,1,28692,303866_825855613608_0730,-
723507,817102,P,2070,0,16.0,1,29741,303866_825855613608_0730,-
318505,32406,P,2153,5,14.0,1,16764,304395_817402581106_0730,-
192906,32406,P,2135,5,15.0,1,16764,304395_817402581106_0730,-
540002,235707,P,2070,6,18.0,1,23237,306618_824420510401_0730,-
543706,235707,P,2061,6,18.0,1,28661,306618_824420510401_0730,-
